b1_frase,b1_tipo,b1_ruta,c1_b1,c2_b1,c3_b1,c4_b1,b1,b2_frase,b2_tipo,b2_ruta,c1_b2,c2_b2,c3_b2,c4_b2,b2,b3_frase,b3_tipo,b3_ruta,c1_b3,c2_b3,c3_b3,c4_b3,b3,b4_frase,b4_tipo,b4_ruta,c1_b4,c2_b4,c3_b4,c4_b4,b4,b5_frase,b5_tipo,b5_ruta,c1_b5,c2_b5,c3_b5,c4_b5,b5,b6_frase,b6_tipo,b6_ruta,c1_b6,c2_b6,c3_b6,c4_b6,b6,b7_frase,b7_tipo,b7_ruta,c1_b7,c2_b7,c3_b7,c4_b7,b7,b8_frase,b8_tipo,b8_ruta,c1_b8,c2_b8,c3_b8,c4_b8,b8,b9_frase,b9_tipo,b9_ruta,c1_b9,c2_b9,c3_b9,c4_b9,b9,b10_frase,b10_tipo,b10_ruta,c1_b10,c2_b10,c3_b10,c4_b10,b10,b11_frase,b11_tipo,b11_ruta,c1_b11,c2_b11,c3_b11,c4_b11,b11,b12_frase,b12_tipo,b12_ruta,c1_b12,c2_b12,c3_b12,c4_b12,b12,b13_frase,b13_tipo,b13_ruta,c1_b13,c2_b13,c3_b13,c4_b13,b13,b14_frase,b14_tipo,b14_ruta,c1_b14,c2_b14,c3_b14,c4_b14,b14,b15_frase,b15_tipo,b15_ruta,c1_b15,c2_b15,c3_b15,c4_b15,b15,b16_frase,b16_tipo,b16_ruta,c1_b16,c2_b16,c3_b16,c4_b16,b16,b17_frase,b17_tipo,b17_ruta,c1_b17,c2_b17,c3_b17,c4_b17,b17,b18_frase,b18_tipo,b18_ruta,c1_b18,c2_b18,c3_b18,c4_b18,b18,b19_frase,b19_tipo,b19_ruta,c1_b19,c2_b19,c3_b19,c4_b19,b19,b20_frase,b20_tipo,b20_ruta,c1_b20,c2_b20,c3_b20,c4_b20,b20,b21_frase,b21_tipo,b21_ruta,c1_b21,c2_b21,c3_b21,c4_b21,b21,b22_frase,b22_tipo,b22_ruta,c1_b22,c2_b22,c3_b22,c4_b22,b22,b23_frase,b23_tipo,b23_ruta,c1_b23,c2_b23,c3_b23,c4_b23,b23,b24_frase,b24_tipo,b24_ruta,c1_b24,c2_b24,c3_b24,c4_b24,b24,b25_frase,b25_tipo,b25_ruta,c1_b25,c2_b25,c3_b25,c4_b25,b25,b26_frase,b26_tipo,b26_ruta,c1_b26,c2_b26,c3_b26,c4_b26,b26,b27_frase,b27_tipo,b27_ruta,c1_b27,c2_b27,c3_b27,c4_b27,b27
estrellas de cristal,m_ff,m,secreto,0,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos color miel,m_ff,m,color,0,0,0,2,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,carta,sobre,0,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,a,pegajosos,expresion,0,0,3,calendario de zacate,a_ff,a,eventos,0,0,0,2,escobas de cristal,a_ff,a,fragil,0,0,0,2,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,carbon,caliente,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,ml,sin sentimientos,0,0,0,3,ojos amargos,m_fp,m,negativo,amargo,mala vibra,0,3,abrazos suaves,m_fp,m,metafora,agradable,suave,0,3,banqueta abrigadora,a_fp,am,calido,0,0,0,3,calceta de plata,a_fp,a,precio,caro,0,0,3,lapiz sin sabor,a_fp,a,llamativo,0,0,0,3,la silla ya llego,a_mt,a,asientos,0,0,0,2,la cebolla llega,a_mt,a,panza,tacos,llego,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,vuela,cielo,gaviota,ave,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,luna,oscuridad,0,0,3,los dias corren,m_mt,ml,rapido,tiempo,0,0,2
estrellas de cristal,m_ff,m,brillo,0,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos color miel,m_ff,m,hermosos,0,0,0,2,vestidos de tela,l_ff,l,atuendo,taparnos,0,0,3,sobre de papel,l_ff,l,escribir,0,0,0,2,collares de perlas,l_ff,l,bonito,0,0,0,2,zapatos de miel,a_ff,a,incomodos,0,0,0,3,calendario de zacate,a_ff,a,tallar,0,0,0,2,escobas de cristal,a_ff,al,ayude,0,0,0,2,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,material,carbon,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,ml,no sentimientos,0,0,0,3,ojos amargos,m_fp,m,oscuro,0,0,0,3,abrazos suaves,m_fp,m,delicados,0,0,0,3,banqueta abrigadora,a_fp,am,lugar bueno,0,0,0,3,calceta de plata,a_fp,a,0,0,0,0,3,lapiz sin sabor,a_fp,a,madera,0,0,0,3,la silla ya llego,a_mt,ai,caminar,0,0,0,2,la cebolla llega,a_mt,a,apestoso,llego,NS,0,2,los hornos se acercan,a_mt,am,clima,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,li,gravedad,vuela,0,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,suenos,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,m,se acaba,0,0,0,2
estrellas de cristal,m_ff,m,brillo,0,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos color miel,m_ff,ma,0,0,0,0,2,vestidos de tela,l_ff,l,tela,0,0,0,3,sobre de papel,l_ff,l,guardar,documento,0,0,2,collares de perlas,l_ff,0,0,0,0,0,2,zapatos de miel,a_ff,a,color,0,0,0,3,calendario de zacate,a_ff,am,azteca,0,0,0,2,escobas de cristal,a_ff,al,mal de la cabeza,se rompe,0,0,2,escultura de piedra,l_fp,lm,metafora,duro,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,ml,fuerte,0,0,0,3,ojos amargos,m_fp,m,tristeza,mala,sentimientos,0,3,abrazos suaves,m_fp,m,fuerza,suave,0,0,3,banqueta abrigadora,a_fp,am,comoda,0,0,0,3,calceta de plata,a_fp,am,metafora,color,0,0,3,lapiz sin sabor,a_fp,am,color,metafora,0,0,3,la silla ya llego,a_mt,al,trabajo,0,0,0,2,la cebolla llega,a_mt,a,no camina,0,0,0,2,los hornos se acercan,a_mt,am,mala intencin,demonios,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,perseverancia,vuela,gaviota,0,3,el tren viaja,l_mt,l,0,0,0,0,3,el tiempo alcanza,m_mt,m,viejo,0,0,0,2,la noche llega,m_mt,m,oscuro,0,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,2
estrellas de cristal,m_ff,m,fragil,metafora,0,0,3,piernas de acero,m_ff,ml,metafora,0,0,0,3,ojos de miel,m_ff,m,cafe,amarillo,0,0,2,vestidos de tela,l_ff,l,existen,se pueden hacer,material,0,3,sobre de papel,l_ff,l,papel,0,0,0,2,collares de perlas,l_ff,l,costoso,0,0,0,2,zapatos de miel,a_ff,a,material,0,0,0,3,calendario de zacate,a_ff,ai,zacatecas,0,0,0,2,escobas de cristal,a_ff,al,tecnologia,0,0,0,2,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,caliente,temperatura,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,ml,fuerte,0,0,0,3,ojos amargos,m_fp,m,duelen,0,0,0,3,abrazos suaves,m_fp,m,fuerza,suave,0,0,3,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,fuerte,mujer,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,am,traer,0,0,0,2,la cebolla llega,a_mt,a,no movimiento,0,0,0,2,los hornos se acercan,a_mt,am,veihculo,0,0,0,2,los atletas corren,l_mt,l,suenos,0,0,0,3,las gaviotas vuelan,l_mt,l,animal,alas,vuela,0,3,el tren viaja,l_mt,l,viajar,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,esxpresion,0,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,2
estrellas de cristal,m_ff,ml,vidrio,0,0,0,3,piernas de acero,m_ff,m,fuerza,metafora,0,0,3,ojos de miel,m_ff,ma,cafe,brilla,0,0,2,vestidos de tela,l_ff,l,tela,nuevas formas,vestimenta,0,3,sobre de papel,l_ff,l,papel,sobres,0,0,2,collares de perlas,l_ff,l,baba,caracol,0,0,2,zapatos de miel,a_ff,a,amarillo,pegajoso,0,0,3,calendario de zacate,a_ff,a,liso,0,0,0,2,escobas de cristal,a_ff,al,por que se puede,0,0,0,2,escultura de piedra,l_fp,l,forma,0,0,0,3,carbon ardiente,l_fp,l,fogata,caliente,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,duro,malo,0,0,3,ojos amargos,m_fp,m,raros,sospechoso,0,0,3,abrazos suaves,m_fp,m,mas que palabras,0,0,0,2,banqueta abrigadora,a_fp,am,comoda,seguro,0,0,3,calceta de plata,a_fp,a,caro,tiesa,0,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,sentarse,0,0,0,2,la cebolla llega,a_mt,a,no camina,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,gaviota,alas,0,0,3,el tren viaja,l_mt,l,viajar,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,m,pasan,rapido,0,0,2
estrellas de cristal,m_ff,ml,ficticio,0,0,0,3,piernas de acero,m_ff,m,fuerza,duro,0,0,3,ojos de miel,m_ff,ml,bonito,color,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,carta,0,0,0,2,collares de perlas,l_ff,l,collar,0,0,0,2,zapatos de miel,a_ff,a,fabricado,liquida,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,0,0,2,escobas de cristal,a_ff,a,0,0,0,0,1,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,dura,fuerte,0,0,3,ojos amargos,m_fp,m,oscuro,amargura,0,0,3,abrazos suaves,m_fp,m,0,0,0,0,2,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,transformar,0,0,0,3,lapiz sin sabor,a_fp,a,loco,0,0,0,3,la silla ya llego,a_mt,a,caminar,0,0,0,2,la cebolla llega,a_mt,a,cebolla,no movimiento,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,trasladarse,0,0,0,3,el tiempo alcanza,m_mt,m,medir,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,m,pasan,0,0,0,2
estrellas de cristal,m_ff,m,brillantes,delicada,0,0,3,piernas de acero,m_ff,m,fuerza,0,0,0,3,ojos de miel,m_ff,ml,cafe,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,0,0,0,0,2,collares de perlas,l_ff,l,ostras,0,0,0,2,zapatos de miel,a_ff,a,suaves,pegajoso,0,0,3,calendario de zacate,a_ff,a,acceder a calendario,0,0,0,2,escobas de cristal,a_ff,atl,dinero,0,0,0,1,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,quema,0,0,0,3,comida salada,l_fp,l,no metafora,0,0,0,3,alma de hierro,m_fp,m,fuerte,ruda,0,0,3,ojos amargos,m_fp,m,tristeza,0,0,0,3,abrazos suaves,m_fp,m,suavecito,0,0,0,2,banqueta abrigadora,a_fp,am,techo,refugio,0,0,3,calceta de plata,a_fp,a,bonito,caro,metafora,0,3,lapiz sin sabor,a_fp,a,0,0,0,0,3,la silla ya llego,a_mt,al,sentarse,descansar,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,trasladarse,0,0,0,3,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,oscuro,0,0,0,3,los dias corren,m_mt,m,0,0,0,0,2
estrellas de cristal,m_ff,m,brilla,0,0,0,3,piernas de acero,m_ff,ml,irreal,0,0,0,2,ojos de miel,m_ff,ml,color,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,lm,aclarar algo,0,0,0,2,collares de perlas,l_ff,l,preciosa,0,0,0,2,zapatos de miel,a_ff,a,0,0,0,0,3,calendario de zacate,a_ff,a,casa,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,lm,intensifico,creando problemas,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,m,dura,0,0,0,3,ojos amargos,m_fp,m,poderoso,0,0,0,3,abrazos suaves,m_fp,m,tierno,0,0,0,2,banqueta abrigadora,a_fp,am,seguros,0,0,0,3,calceta de plata,a_fp,a,calceta,plateada,0,0,2,lapiz sin sabor,a_fp,a,no funciona,no sentido,0,0,3,la silla ya llego,a_mt,a,llevar,0,0,0,2,la cebolla llega,a_mt,am,olor,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,lt,0,0,0,0,2,el tiempo alcanza,m_mt,m,avanzando,0,0,0,2,la noche llega,m_mt,m,rapido,0,0,0,3,los dias corren,m_mt,ml,rapido,0,0,0,2
estrellas de cristal,m_ff,m,forma,0,0,0,3,piernas de acero,m_ff,ml,robot,0,0,0,2,ojos de miel,m_ff,ml,lindo,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,escribir,0,0,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,a,forma,0,0,0,3,calendario de zacate,a_ff,a,calendario,zacate,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,no te mueves,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,no dulce,0,0,0,3,alma de hierro,m_fp,m,resistente,0,0,0,3,ojos amargos,m_fp,m,amargo,dulce,oscuro,0,3,abrazos suaves,m_fp,ml,0,0,0,0,2,banqueta abrigadora,a_fp,am,sol,0,0,0,3,calceta de plata,a_fp,a,plata,0,0,0,2,lapiz sin sabor,a_fp,a,mal sabor,0,0,0,3,la silla ya llego,a_mt,al,encargar,llegar,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,alas,0,0,0,3,el tren viaja,l_mt,l,avanza,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,ml,rapido,0,0,0,2
estrellas de cristal,m_ff,m,brillantes,figuras,0,0,3,piernas de acero,m_ff,m,fuerte,dura,0,0,2,ojos de miel,m_ff,ml,color,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,0,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,a,liquida,0,0,0,3,calendario de zacate,a_ff,am,dia,feo,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,esculpida,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,3,alma de hierro,m_fp,m,metafora,duro,0,0,3,ojos amargos,m_fp,m,enojado,0,0,0,3,abrazos suaves,m_fp,m,despacio,0,0,0,2,banqueta abrigadora,a_fp,am,no abriga,calor,0,0,3,calceta de plata,a_fp,a,rico,0,0,0,2,lapiz sin sabor,a_fp,a,no sabor,0,0,0,3,la silla ya llego,a_mt,ai,caminar,0,0,0,2,la cebolla llega,a_mt,am,nombre,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,rapido,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,acabo,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,2
estrellas de cristal,m_ff,ml,adorno,0,0,0,2,piernas de acero,m_ff,m,nunca se cansan,0,0,0,2,ojos de miel,m_ff,ml,sonrisa,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,guardar,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,a,pegajosos,0,0,0,3,calendario de zacate,a_ff,a,fechas importantes,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,no cambia de expresion,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,2,alma de hierro,m_fp,m,duro,alma de hierro,0,0,3,ojos amargos,m_fp,m,tristeza,0,0,0,3,abrazos suaves,m_fp,m,carino,suave,sin lastimarte,0,2,banqueta abrigadora,a_fp,a,0,0,0,0,3,calceta de plata,a_fp,a,rico,incomodo,0,0,2,lapiz sin sabor,a_fp,a,todo tiene sabor,0,0,0,3,la silla ya llego,a_mt,al,transportar,0,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,0,0,0,0,3,los dias corren,m_mt,m,0,0,0,0,2
estrellas de cristal,m_ff,mli,billantes,cristal,esfera de gas,0,2,piernas de acero,m_ff,ml,pierna de acero,0,0,0,2,ojos de miel,m_ff,m,bonitos,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,papel,comun,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,a,0,0,0,0,3,calendario de zacate,a_ff,a,azteca,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,piedra,roca,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,2,alma de hierro,m_fp,m,duro,calidos,0,0,3,ojos amargos,m_fp,m,oscuro,amargo,0,0,3,abrazos suaves,m_fp,m,suave,0,0,0,2,banqueta abrigadora,a_fp,am,comodo,confortante,metafora,0,3,calceta de plata,a_fp,a,imposible,0,0,0,2,lapiz sin sabor,a_fp,a,0,0,0,0,2,la silla ya llego,a_mt,al,llego,0,0,0,2,la cebolla llega,a_mt,am,sentimientos,0,0,0,2,los hornos se acercan,a_mt,am,muerte,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,ya es,0,0,0,3,los dias corren,m_mt,m,rapido,0,0,0,2
estrellas de cristal,m_ff,ml,se puede hacer,0,0,0,2,piernas de acero,m_ff,ml,pierna de acero,0,0,0,2,ojos de miel,m_ff,m,hermoso,0,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,archivo,cartas,existen,0,2,collares de perlas,l_ff,lm,metafora,0,0,0,2,zapatos de miel,a_ff,aml,color,liquidos,pies,0,2,calendario de zacate,a_ff,a,no real,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,no hablas,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,2,alma de hierro,m_fp,m,fuerte,0,0,0,3,ojos amargos,m_fp,m,duro,sin sentimiento,0,0,3,abrazos suaves,m_fp,m,aprecio,0,0,0,2,banqueta abrigadora,a_fp,am,acompanar,0,0,0,3,calceta de plata,a_fp,a,imposible,duro,0,0,2,lapiz sin sabor,a_fp,a,0,0,0,0,2,la silla ya llego,a_mt,a,moverse,0,0,0,2,la cebolla llega,a_mt,am,huele,fuerte,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,ejercicio,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,lm,rapido,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,pasa,0,0,0,3,los dias corren,m_mt,m,0,0,0,0,1
estrellas de cristal,m_ff,ml,cristal,0,0,0,2,piernas de acero,m_ff,m,ejercicio,fuerte,0,0,2,ojos de miel,m_ff,m,bonito,color,0,0,2,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,escribir,existen,0,0,2,collares de perlas,l_ff,l,popular,0,0,0,2,zapatos de miel,a_ff,ali,0,0,0,0,2,calendario de zacate,a_ff,a,0,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,solido,duro,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,2,alma de hierro,m_fp,m,0,0,0,0,3,ojos amargos,m_fp,m,enojado,molesto,amargura,0,3,abrazos suaves,m_fp,m,carino,0,0,0,2,banqueta abrigadora,a_fp,am,te cuida,0,0,0,3,calceta de plata,a_fp,a,dificil,0,0,0,2,lapiz sin sabor,a_fp,a,0,0,0,0,2,la silla ya llego,a_mt,al,llego,nueva,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,ejercicio,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,2,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,caercana,0,0,0,3,,,,,,,,
estrellas de cristal,m_ff,ma,valen dinero,0,0,0,2,piernas de acero,m_ff,ml,protesis,0,0,0,2,ojos de miel,m_ff,ml,ilogico,0,0,0,1,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,guardar,papel,0,0,2,collares de perlas,l_ff,l,0,0,0,0,2,zapatos de miel,a_ff,ali,hacerse,0,0,0,2,calendario de zacate,a_ff,a,pocas posibilidades,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,arte,0,0,0,3,carbon ardiente,l_fp,l,caliente,0,0,0,3,comida salada,l_fp,l,0,0,0,0,2,alma de hierro,m_fp,m,fuerte,emocionalmente,0,0,3,ojos amargos,m_fp,m,malhumorado,durmiendo,amago,0,3,abrazos suaves,m_fp,m,0,0,0,0,2,banqueta abrigadora,a_fp,am,cuidado,0,0,0,3,calceta de plata,a_fp,a,dificil,0,0,0,2,lapiz sin sabor,a_fp,a,0,0,0,0,2,la silla ya llego,a_mt,aml,llegar,hablar,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,metas,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,2,el tiempo alcanza,m_mt,m,rapido,0,0,0,2,la noche llega,m_mt,m,llego,0,0,0,3,,,,,,,,
estrellas de cristal,m_ff,mli,cristal,0,0,0,2,piernas de acero,m_ff,ml,duro,desarrollo,0,0,2,ojos de miel,m_ff,ml,0,0,0,0,1,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,sobre,cartas,0,0,2,collares de perlas,l_ff,l,bien,0,0,0,1,zapatos de miel,a_ff,ai,liquida,0,0,0,2,calendario de zacate,a_ff,a,existieron antes,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,estatua,0,0,0,3,carbon ardiente,l_fp,l,intenso,0,0,0,3,comida salada,l_fp,l,medirla,0,0,0,2,alma de hierro,m_fp,m,caracter,fuerte,sentimientos,0,3,ojos amargos,m_fp,m,serio,0,0,0,3,abrazos suaves,m_fp,m,disfrutan,0,0,0,2,banqueta abrigadora,a_fp,a,tapa,protege,0,0,3,calceta de plata,a_fp,a,calceta,plata,0,0,2,lapiz sin sabor,a_fp,a,0,0,0,0,2,la silla ya llego,a_mt,ala,caminar,0,0,0,2,la cebolla llega,a_mt,a,0,0,0,0,2,los hornos se acercan,a_mt,a,0,0,0,0,2,los atletas corren,l_mt,l,0,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,el tren viaja,l_mt,l,0,0,0,0,1,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,muerte,final,0,0,3,,,,,,,,
estrellas de cristal,m_ff,mli,vidrio,0,0,0,2,piernas de acero,m_ff,ml,fierro,accidente,0,0,2,ojos color miel,m_ff,m,0,0,0,0,1,vestidos de tela,l_ff,l,0,0,0,0,3,sobre de papel,l_ff,l,carta,0,0,0,2,collares de perlas,l_ff,0,0,0,0,0,1,zapatos de miel,a_ff,ami,dulce,0,0,0,2,calendario de zacate,a_ff,a,ya lo inventaron,0,0,0,2,,,,,,,,,escultura de piedra,l_fp,l,0,0,0,0,3,carbon ardiente,l_fp,l,0,0,0,0,3,comida salada,l_fp,l,0,0,0,0,1,alma de hierro,m_fp,m,figurado,0,0,0,3,ojos amargos,m_fp,m,duelen,amargo,lastimar,0,3,,,,,,,,,banqueta abrigadora,a_fp,am,abriga,0,0,0,3,calceta de plata,a_fp,ai,calceta,plata,millonario,0,2,lapiz sin sabor,a_fp,al,0,0,0,0,2,la silla ya llego,a_mt,al,0,0,0,0,2,la cebolla llega,a_mt,a,pies,llego,0,0,2,los hornos se acercan,a_mt,am,metafora,0,0,0,2,los atletas corren,l_mt,l,fuerza,0,0,0,3,las gaviotas vuelan,l_mt,l,0,0,0,0,3,,,,,,,,,el tiempo alcanza,m_mt,m,0,0,0,0,2,la noche llega,m_mt,m,oscuro,0,0,0,3,,,,,,,,
